  Time  Potential_Energy  Kinetic_Energy  Total_Energy  Temperature  Moment of Cen
   1.5030000      -5.1176538      0.74151003      -4.3761439      0.49571958      2.06476543E-07
   1.5040001      -5.1144552      0.73948205      -4.3749733      0.49434003      1.68587391E-07
   1.5050001      -5.1113672      0.73750919      -4.3738580      0.49298802      2.06476543E-07
   1.5060000      -5.1084080      0.73558754      -4.3728204      0.49167278      1.68587391E-07
   1.5070001      -5.1055703      0.73372155      -4.3718486      0.49039170      1.68587391E-07
   1.5080000      -5.1028895      0.73196143      -4.3709283      0.48914769      1.68587391E-07
   1.5090001      -5.1004729      0.73027098      -4.3702021      0.48797429      2.92001943E-07
   1.5100001      -5.0982223      0.74835938      -4.3498631      0.48684731      3.57627869E-07
   1.5110000      -5.0960865      0.74678409      -4.3493023      0.49890625      3.57627869E-07
   1.5120001      -5.0941005      0.74528015      -4.3488202      0.49785605      1.78813934E-07
   1.5130001      -5.0922785      0.74385113      -4.3484273      0.49685344      3.95372496E-07
   1.5140001      -5.0906277      0.74250519      -4.3481226      0.49590075      4.33928363E-07
   1.5150001      -5.0891728      0.74125075      -4.3479223      0.49500346      1.19209290E-07
   1.5160000      -5.0879354      0.74008876      -4.3478465      0.49416718      1.78813934E-07
   1.5170001      -5.0868964      0.73902100      -4.3478756      0.49339250      5.96046448E-08
   1.5180001      -5.0861359      0.73807561      -4.3480601      0.49268067      4.80548010E-07
   1.5190001      -5.0856113      0.73724043      -4.3483710      0.49205041      2.92001943E-07
   1.5200001      -5.0853534      0.74928033      -4.3360729      0.49149361      1.68587391E-07
   1.5210000      -5.0853343      0.74867022      -4.3366642      0.49952021      2.66560079E-07
   1.5220001      -5.0855508      0.74817586      -4.3373747      0.49911347      2.06476543E-07
   1.5230001      -5.0860553      0.74784398      -4.3382111      0.49878392      2.92001943E-07
   1.5240000      -5.0869284      0.74765027      -4.3392782      0.49856266      2.92001943E-07
   1.5250001      -5.0881038      0.74759376      -4.3405099      0.49843350      3.57627869E-07
   1.5260000      -5.0895672      0.74767727      -4.3418899      0.49839583      3.81655951E-07
   1.5270001      -5.0913248      0.74790776      -4.3434172      0.49845150      4.50005189E-07
   1.5280001      -5.0933924      0.74829400      -4.3450985      0.49860516      1.68587391E-07
   1.5290000      -5.0957804      0.74884099      -4.3469396      0.49886265      4.95113341E-07
   1.5300001      -5.0985003      0.75071663      -4.3477836      0.49922732      3.81655951E-07
   1.5310000      -5.1015682      0.75160831      -4.3499599      0.50047773      2.92001943E-07
   1.5320001      -5.1050000      0.75268614      -4.3523140      0.50107223      4.65527165E-07
   1.5330001      -5.1088052      0.75395280      -4.3548522      0.50179076      2.25002594E-07
   1.5340000      -5.1129975      0.75541568      -4.3575821      0.50263518      1.19209290E-07
   1.5350001      -5.1175857      0.75708389      -4.3605018      0.50361043      3.16803039E-07
   1.5360000      -5.1225715      0.75895709      -4.3636146      0.50472260      2.92001943E-07
   1.5370001      -5.1279783      0.76104808      -4.3669300      0.50597137      2.98023224E-07
   1.5380001      -5.1338120      0.76335984      -4.3704519      0.50736541      4.91512480E-07
   1.5390000      -5.1400619      0.76588750      -4.3741741      0.50890654      4.05355422E-07
   1.5400001      -5.1467276      0.75272942      -4.3939981      0.51059169      2.76776774E-07
   1.5410001      -5.1538439      0.75571394      -4.3981299      0.50181961      2.40274005E-07
   1.5420001      -5.1614308      0.75893235      -4.4024982      0.50380927      4.04532898E-07
   1.5430001      -5.1694345      0.76237404      -4.4070606      0.50595492      2.68220901E-07
   1.5440000      -5.1778598      0.76604885      -4.4118109      0.50824934      4.38256308E-07
   1.5450001      -5.1867113      0.76994061      -4.4167709      0.51069921      1.65974114E-07
   1.5460001      -5.1959486      0.77404356      -4.4219050      0.51329374      2.77283988E-07
   1.5470001      -5.2055564      0.77835172      -4.4272046      0.51602906      2.66566587E-07
   1.5480001      -5.2155190      0.78285706      -4.4326620      0.51890117      1.42586671E-07
   1.5490000      -5.2258143      0.78755045      -4.4382639      0.52190471      3.55838353E-07
   1.5500001      -5.2364273      0.75475985      -4.4816675      0.52503365      1.20137003E-07
   1.5510001      -5.2471242      0.75970149      -4.4874229      0.50317323      2.70282584E-07
   1.5520000      -5.2581201      0.76481408      -4.4933062      0.50646764      1.71201307E-07
   1.5530001      -5.2693973      0.77008247      -4.4993148      0.50987607      2.92001943E-07
   1.5540000      -5.2809715      0.77551383      -4.5054579      0.51338834      2.45756240E-07
   1.5550001      -5.2927799      0.78107107      -4.5117087      0.51700920      4.91512480E-07
   1.5560001      -5.3047786      0.78674644      -4.5180321      0.52071404      1.22878120E-07
   1.5570000      -5.3169584      0.79251462      -4.5244436      0.52449763      2.81154541E-07
   1.5580001      -5.3292570      0.79835778      -4.5308990      0.52834308      1.78813934E-07
   1.5590000      -5.3416400      0.80425715      -4.5373831      0.53223854      3.73422040E-07
   1.5600001      -5.3540692      0.75574034      -4.5983291      0.53617144      2.68220901E-07
   1.5610001      -5.3661556      0.76152581      -4.6046300      0.50382692      2.06476543E-07
   1.5620000      -5.3782725      0.76734012      -4.6109324      0.50768387      1.78813934E-07
   1.5630001      -5.3903913      0.77316135      -4.6172299      0.51156008      3.99840104E-07
   1.5640001      -5.4024711      0.77897197      -4.6234989      0.51544088      3.99840104E-07
   1.5650001      -5.4145131      0.78477329      -4.6297398      0.51931465      2.92001943E-07
   1.5660001      -5.4264808      0.79052621      -4.6359544      0.52318221      5.96046448E-08
   1.5670000      -5.4383140      0.79621685      -4.6420970      0.52701747      3.03925248E-07
   1.5680001      -5.4499884      0.80182725      -4.6481609      0.53081125       0.0000000    
   1.5690001      -5.4614596      0.80733639      -4.6541233      0.53455150      1.33280039E-07
   1.5700001      -5.4726930      0.75520194      -4.7174911      0.53822428      3.67427702E-07
   1.5710001      -5.4833212      0.76030183      -4.7230196      0.50346798      4.21468485E-07
   1.5720000      -5.4937248      0.76529223      -4.7284327      0.50686789      2.98023224E-07
   1.5730001      -5.5038915      0.77015340      -4.7337379      0.51019484      1.78813934E-07
   1.5740001      -5.5137863      0.77487755      -4.7389088      0.51343560      1.88486439E-07
   1.5750000      -5.5233884      0.77944714      -4.7439413      0.51658505      1.78813934E-07
   1.5760001      -5.5326939      0.78387743      -4.7488165      0.51963145      1.71201307E-07
   1.5770000      -5.5417137      0.78813297      -4.7535806      0.52258497      6.66400197E-08
   1.5780001      -5.5503860      0.79220861      -4.7581773      0.52542198      3.76972878E-07
   1.5790001      -5.5586905      0.79609609      -4.7625942      0.52813905      3.20980831E-07
   1.5800000      -5.5666175      0.75358719      -4.8130302      0.53073072      3.78149082E-07
   1.5810001      -5.5739770      0.75700241      -4.8169746      0.50239146      2.73142803E-07
   1.5820000      -5.5810061      0.76024693      -4.8207593      0.50466830      3.76972878E-07
   1.5830001      -5.5877151      0.76331860      -4.8243966      0.50683129      1.68587391E-07
   1.5840001      -5.5941005      0.76621765      -4.8278828      0.50887907      4.65527165E-07
   1.5850000      -5.6001468      0.76893616      -4.8312106      0.51081175      2.68220901E-07
   1.5860001      -5.6058664      0.77148342      -4.8343830      0.51262408      3.20980831E-07
   1.5870001      -5.6113958      0.77390236      -4.8374934      0.51432228      2.42573321E-07
   1.5880001      -5.6165919      0.77614778      -4.8404441      0.51593488      3.81655951E-07
   1.5890001      -5.6214552      0.77822268      -4.8432326      0.51743186      2.38883786E-07
   1.5900000      -5.6259928      0.75187558      -4.8741174      0.51881510      4.30847166E-07
   1.5910001      -5.6301603      0.75361300      -4.8765473      0.50125039      1.19209290E-07
   1.5920001      -5.6340766      0.75521547      -4.8788610      0.50240868      2.02677711E-07
   1.5930001      -5.6377459      0.75668293      -4.8810630      0.50347698      4.17232513E-07
   1.5940001      -5.6411567      0.75802314      -4.8831334      0.50445527      2.70282584E-07
   1.5950000      -5.6443319      0.75924307      -4.8850889      0.50534874      4.19620505E-07
   1.5960001      -5.6472783      0.76034766      -4.8869305      0.50616205      2.98116333E-07
   1.5970001      -5.6500063      0.76134408      -4.8886623      0.50689846      2.70282584E-07
   1.5980000      -5.6525240      0.76223928      -4.8902845      0.50756270      4.08153113E-07
   1.5990001      -5.6548586      0.76304483      -4.8918138      0.50815952      2.66560079E-07
   1.6000000      -5.6570263      0.75071532      -4.9063110      0.50869656      2.72354129E-07
   1.6010001      -5.6590247      0.75135684      -4.9076681      0.50047690      2.73142803E-07
   1.6020001      -5.6608801      0.75193143      -4.9089489      0.50090456      3.37359950E-07
   1.6030000      -5.6626072      0.75244337      -4.9101639      0.50128764      3.29646099E-07
   1.6040001      -5.6642194      0.75290084      -4.9113188      0.50162894      4.50066864E-07
   1.6050000      -5.6657333      0.75331038      -4.9124231      0.50193387      3.79306840E-07
   1.6060001      -5.6671576      0.75367719      -4.9134803      0.50220692      4.60009261E-07
   1.6070001      -5.6685047      0.75401628      -4.9144883      0.50245148      3.69555551E-07
   1.6080000      -5.6698809      0.75434721      -4.9155335      0.50267750      1.32457515E-07
   1.6090001      -5.6711979      0.75464350      -4.9165545      0.50289816      2.50038852E-07
   1.6100001      -5.6724420      0.75026423      -4.9221778      0.50309569      3.38489315E-07
   1.6110001      -5.6736660      0.75051904      -4.9231472      0.50017613      4.30847166E-07
   1.6120001      -5.6748600      0.75075305      -4.9241071      0.50034600      2.74864846E-07
   1.6130000      -5.6759982      0.75096315      -4.9250350      0.50050205      2.81154541E-07
   1.6140001      -5.6770854      0.75115514      -4.9259300      0.50064212      1.49011612E-07
   1.6150001      -5.6781797      0.75134623      -4.9268336      0.50077009      4.91738319E-07
   1.6160001      -5.6792755      0.75152546      -4.9277501      0.50089747      2.15423583E-07
   1.6170001      -5.6803451      0.75169206      -4.9286528      0.50101697      2.62467779E-07
   1.6180000      -5.6813779      0.75183898      -4.9295387      0.50112802      2.06476543E-07
   1.6190001      -5.6823649      0.75196880      -4.9303961      0.50122601      5.05981632E-07
   1.6200001      -5.6833158      0.75011039      -4.9332056      0.50131255      2.98395520E-07
   1.6210001      -5.6842222      0.75020403      -4.9340181      0.50007361      3.29514506E-07
   1.6220001      -5.6850896      0.75028324      -4.9348063      0.50013602      4.23832603E-07
   1.6230000      -5.6859326      0.75034761      -4.9355850      0.50018883      1.49011612E-07
   1.6240001      -5.6867628      0.75042182      -4.9363408      0.50023174      2.98023224E-08
   1.6250001      -5.6876163      0.75047970      -4.9371367      0.50028121      2.70282584E-07
   1.6260000      -5.6884341      0.75052577      -4.9379082      0.50031978      1.27315573E-07
   1.6270001      -5.6892500      0.75056303      -4.9386868      0.50035053      4.33928363E-07
   1.6280000      -5.6900330      0.75058681      -4.9394460      0.50037533      3.29514506E-07
   1.6290001      -5.6907926      0.75060302      -4.9401894      0.50039119      1.33280039E-07
   1.6300001      -5.6915321      0.75000566      -4.9415264      0.50040203      2.45756240E-07
   1.6310000      -5.6922655      0.75000656      -4.9422588      0.50000376      3.22361416E-07
   1.6320001      -5.6930075      0.75001407      -4.9429932      0.50000435      1.22878120E-07
   1.6330001      -5.6937828      0.75002432      -4.9437585      0.50000936      2.38418579E-07
   1.6340001      -5.6945477      0.75003046      -4.9445171      0.50001621      2.16964182E-07
   1.6350001      -5.6952996      0.75003362      -4.9452658      0.50002033      3.81655951E-07
   1.6360000      -5.6960392      0.75003695      -4.9460020      0.50002241      1.88486439E-07
   1.6370001      -5.6967788      0.75004286      -4.9467359      0.50002462      1.33280039E-07
   1.6380001      -5.6975207      0.75005478      -4.9474659      0.50002855      2.59810633E-07
   1.6390001      -5.6982656      0.75007164      -4.9481940      0.50003654      2.68220901E-07
   1.6400001      -5.6990099      0.75002378      -4.9489861      0.50004774      4.43043376E-07
   1.6410000      -5.6997604      0.75005615      -4.9497042      0.50001585      4.05355422E-07
   1.6420001      -5.7005215      0.75010133      -4.9504204      0.50003743      8.94069672E-08
   1.6430001      -5.7013264      0.75017166      -4.9511547      0.50006753      3.57627869E-07
   1.6440001      -5.7021656      0.75025594      -4.9519095      0.50011444      2.68220901E-07
   1.6450001      -5.7030506      0.75036818      -4.9526825      0.50017065      2.73142803E-07
   1.6460000      -5.7039747      0.75049722      -4.9534774      0.50024545      2.32763583E-07
   1.6470001      -5.7049241      0.75064600      -4.9542780      0.50033146      2.66560079E-07
   1.6480001      -5.7059102      0.75081789      -4.9550924      0.50043064      4.14027085E-07
   1.6490000      -5.7069426      0.75101531      -4.9559274      0.50054526      3.81655951E-07
   1.6500001      -5.7080016      0.75021940      -4.9577823      0.50067687      1.90827976E-07
   1.6510000      -5.7090936      0.75046223      -4.9586315      0.50014627      2.81154541E-07
   1.6520001      -5.7102184      0.75073045      -4.9594879      0.50030816      4.21468485E-07
   1.6530001      -5.7113814      0.75102371      -4.9603577      0.50048697      1.90827976E-07
   1.6540000      -5.7125797      0.75134349      -4.9612360      0.50068247      2.54631146E-07
   1.6550001      -5.7138195      0.75169325      -4.9621263      0.50089568      2.25002594E-07
   1.6560001      -5.7151136      0.75207496      -4.9630384      0.50112885      3.22361416E-07
   1.6570001      -5.7165093      0.75250155      -4.9640079      0.50138330      4.05355422E-07
   1.6580001      -5.7179561      0.75295788      -4.9649982      0.50166768      1.36571401E-07
   1.6590000      -5.7194500      0.75344396      -4.9660063      0.50197190      2.99509622E-07
   1.6600001      -5.7209926      0.75051951      -4.9704733      0.50229597      3.95372496E-07
   1.6610001      -5.7225986      0.75107169      -4.9715271      0.50034636      4.81471261E-07
   1.6620001      -5.7242584      0.75165725      -4.9726009      0.50071448      4.50990967E-07
   1.6630001      -5.7259645      0.75227392      -4.9736905      0.50110483      4.74034948E-07
   1.6640000      -5.7277436      0.75292897      -4.9748144      0.50151592      3.44986830E-07
   1.6650001      -5.7295876      0.75362402      -4.9759636      0.50195265      3.47551804E-07
   1.6660001      -5.7315001      0.75437009      -4.9771299      0.50241601      4.05355422E-07
   1.6670001      -5.7335186      0.75514477      -4.9783740      0.50291342      4.22520856E-07
   1.6680001      -5.7355871      0.75596070      -4.9796267      0.50342983      3.52625847E-07
   1.6690000      -5.7377272      0.75680244      -4.9809246      0.50397378      3.05382940E-07
   1.6700001      -5.7399011      0.75086427      -4.9890366      0.50453496      1.22878120E-07
   1.6710001      -5.7421031      0.75175381      -4.9903493      0.50057620      2.14907601E-07
   1.6720001      -5.7443371      0.75266790      -4.9916692      0.50116920      9.99600260E-08
   1.6730001      -5.7466035      0.75360119      -4.9930024      0.50177860      3.22361416E-07
   1.6740000      -5.7488852      0.75455040      -4.9943347      0.50240082      3.95653188E-07
   1.6750001      -5.7511821      0.75551414      -4.9956679      0.50303358      1.58401519E-07
   1.6760001      -5.7535286      0.75653219      -4.9969964      0.50367612      4.68617230E-07
   1.6770000      -5.7559724      0.75755411      -4.9984183      0.50435477      2.40274005E-07
   1.6780001      -5.7584019      0.75857615      -4.9998255      0.50503606      3.81655951E-07
   1.6790001      -5.7608085      0.75959623      -5.0012121      0.50571746      2.82729644E-07
   1.6800001      -5.7632222      0.75101495      -5.0122070      0.50639749      6.82857006E-08
   1.6810001      -5.7656002      0.75201786      -5.0135822      0.50067663      4.48584359E-07
   1.6820000      -5.7679605      0.75303572      -5.0149250      0.50134522      2.05406778E-07
   1.6830001      -5.7703667      0.75404418      -5.0163226      0.50202382      2.91198830E-07
   1.6840001      -5.7727351      0.75503349      -5.0177016      0.50269610      3.64088777E-07
   1.6850001      -5.7750630      0.75598913      -5.0190740      0.50335568      1.20655713E-07
   1.6860001      -5.7773328      0.75691360      -5.0204191      0.50399274      2.72430555E-07
   1.6870000      -5.7795105      0.75779104      -5.0217195      0.50460905      6.57848716E-07
   1.6880001      -5.7815766      0.75861555      -5.0229611      0.50519401      1.56462193E-07
   1.6890001      -5.7835441      0.75941586      -5.0241280      0.50574368      2.02677711E-07
   1.6900001      -5.7854786      0.75073379      -5.0347447      0.50627726      2.42115220E-07
   1.6910001      -5.7872896      0.75141007      -5.0358796      0.50048918      1.89074541E-07
   1.6920000      -5.7889829      0.75202340      -5.0369596      0.50094002      3.46592174E-07
   1.6930001      -5.7905345      0.75256038      -5.0379744      0.50134891      1.95426892E-07
   1.6940001      -5.7919230      0.75301671      -5.0389061      0.50170690      3.07195307E-07
   1.6950001      -5.7931414      0.75338835      -5.0397530      0.50201112      3.08277606E-07
   1.6960001      -5.7941790      0.75367075      -5.0405083      0.50225890      4.15098327E-07
   1.6970000      -5.7950330      0.75386071      -5.0411720      0.50244719      1.93141119E-07
   1.6980001      -5.7957320      0.75397074      -5.0417614      0.50257379      2.99509622E-07
   1.6990001      -5.7962556      0.75398380      -5.0422716      0.50264716      1.63234049E-07
   1.7000000      -5.7965870      0.74991488      -5.0466719      0.50265586      4.67431164E-07
   1.7010001      -5.7967186      0.74972844      -5.0469904      0.49994326      1.83713851E-07
   1.7020000      -5.7966447      0.74943882      -5.0472059      0.49981895      2.54631146E-07
   1.7030001      -5.7963638      0.74904448      -5.0473194      0.49962589      3.09714807E-07
   1.7040001      -5.7958755      0.74854678      -5.0473289      0.49936298      4.66480145E-07
   1.7050000      -5.7952008      0.74794781      -5.0472531      0.49903119      4.21468485E-07
   1.7060001      -5.7943215      0.74724466      -5.0470767      0.49863186      4.96904022E-07
   1.7070001      -5.7932405      0.74643433      -5.0468063      0.49816310      6.03451042E-07
   1.7080001      -5.7919559      0.74551952      -5.0464363      0.49762288      4.78696165E-07
   1.7090001      -5.7905645      0.74453157      -5.0460329      0.49701300      3.23736089E-07
   1.7100000      -5.7889762      0.74890125      -5.0400748      0.49635437      3.53882967E-07
   1.7110001      -5.7871947      0.74771303      -5.0394816      0.49926746      6.66400197E-08
   1.7120001      -5.7852411      0.74641746      -5.0388236      0.49847534      2.99509622E-07
   1.7130001      -5.7830911      0.74501920      -5.0380716      0.49761164      2.02129186E-07
   1.7140001      -5.7807374      0.74351650      -5.0372210      0.49667946      6.66400197E-08
   1.7150000      -5.7781935      0.74191624      -5.0362773      0.49567768      2.84686280E-07
   1.7160001      -5.7754622      0.74021572      -5.0352464      0.49461082      2.53319740E-07
   1.7170001      -5.7725439      0.73842138      -5.0341225      0.49347714      2.21521688E-07
   1.7180001      -5.7694616      0.73653650      -5.0329251      0.49228093      6.17275077E-07
   1.7190001      -5.7662210      0.73457837      -5.0316429      0.49102435      4.79854407E-07
   1.7200000      -5.7628694      0.74794012      -5.0149293      0.48971891      3.88574733E-07
   1.7210001      -5.7593246      0.74578959      -5.0135350      0.49862674      1.73775902E-07
   1.7220001      -5.7556186      0.74355102      -5.0120678      0.49719307      3.66520112E-07
   1.7230000      -5.7517567      0.74123269      -5.0105238      0.49570069      2.99509622E-07
   1.7240001      -5.7477546      0.73883456      -5.0089202      0.49415514      1.97686248E-07
   1.7250000      -5.7436075      0.73636168      -5.0072460      0.49255636      3.95653188E-07
   1.7260001      -5.7393308      0.73382121      -5.0055094      0.49090779      3.21326524E-07
   1.7270001      -5.7349663      0.73123181      -5.0037346      0.48921415      2.60237584E-07
   1.7280000      -5.7305150      0.72858518      -5.0019298      0.48748788      6.69060455E-07
   1.7290001      -5.7259698      0.72588807      -5.0000815      0.48572347      2.32763583E-07
   1.7300001      -5.7213860      0.74722582      -4.9741602      0.48392537      2.90859049E-07
   1.7310001      -5.7166419      0.74440509      -4.9722366      0.49815056      2.23020166E-07
   1.7320001      -5.7118273      0.74154508      -4.9702821      0.49627006      5.17265619E-07
   1.7330000      -5.7069564      0.73865396      -4.9683022      0.49436340      3.97891711E-07
   1.7340001      -5.7020512      0.73574322      -4.9663081      0.49243596      6.10083816E-07
   1.7350001      -5.6971307      0.73282081      -4.9643097      0.49049547      2.92001943E-07
   1.7360001      -5.6922102      0.72989678      -4.9623137      0.48854721      5.16406374E-07
   1.7370001      -5.6873131      0.72698307      -4.9603300      0.48659787      3.78149082E-07
   1.7380000      -5.6824703      0.72409093      -4.9583793      0.48465538      4.11404301E-07
   1.7390001      -5.6776919      0.72123086      -4.9564610      0.48272729      2.47556670E-07
   1.7400001      -5.6730003      0.74712270      -4.9258776      0.48082057      1.69244657E-07
   1.7410001      -5.6682882      0.74428844      -4.9239998      0.49808180      3.58867482E-07
   1.7420001      -5.6636853      0.74150807      -4.9221773      0.49619231      3.49483059E-07
   1.7430000      -5.6592088      0.73879415      -4.9204144      0.49433872      3.30880454E-07
   1.7440001      -5.6548839      0.73615998      -4.9187241      0.49252942      4.53828449E-07
   1.7450001      -5.6507401      0.73364896      -4.9170914      0.49077332      4.12700956E-07
   1.7460001      -5.6468883      0.73124206      -4.9156461      0.48909929      2.01888739E-07
   1.7470001      -5.6432552      0.72895211      -4.9143033      0.48749471      2.06241168E-07
   1.7480000      -5.6398673      0.72679275      -4.9130745      0.48596808      4.14840173E-07
   1.7490001      -5.6367612      0.72477871      -4.9119825      0.48452851      2.42298285E-07
   1.7500001      -5.6339478      0.74810380      -4.8858442      0.48318580      1.25756833E-06
   1.7510000      -5.6314383      0.74639523      -4.8850431      0.49873587      5.58846295E-07
   1.7520001      -5.6292720      0.74485523      -4.8844166      0.49759683      3.18550434E-07
   1.7530001      -5.6274419      0.74349129      -4.8839507      0.49657014      3.10989236E-07
   1.7540001      -5.6259575      0.74231321      -4.8836441      0.49566087      1.74413614E-07
   1.7550001      -5.6248431      0.74133795      -4.8835053      0.49487546      4.86574834E-07
   1.7560000      -5.6241360      0.74056911      -4.8835669      0.49422529      3.83469740E-07
   1.7570001      -5.6238317      0.74000996      -4.8838220      0.49371275      3.87877691E-07
   1.7580001      -5.6239300      0.73966682      -4.8842630      0.49333999      1.96700967E-07
   1.7590001      -5.6244435      0.73956388      -4.8848796      0.49311122      4.21731812E-07
   1.7600001      -5.6254387      0.75011653      -4.8753223      0.49304259      3.37174782E-07
   1.7610000      -5.6268592      0.75045645      -4.8764029      0.50007766      5.32755564E-07
   1.7620001      -5.6287193      0.75102895      -4.8776903      0.50030428      2.45756240E-07
   1.7630001      -5.6310015      0.75182062      -4.8791809      0.50068599      2.98395520E-07
   1.7640001      -5.6336889      0.75283086      -4.8808579      0.50121373      8.38711685E-07
   1.7650001      -5.6367807      0.75405371      -4.8827271      0.50188726      1.90827976E-07
   1.7660000      -5.6402726      0.75548989      -4.8847828      0.50270247      5.29987176E-07
   1.7670001      -5.6441479      0.75712901      -4.8870187      0.50365990      3.40125325E-07
   1.7680001      -5.6484079      0.75897747      -4.8894305      0.50475270      4.54912708E-07
   1.7690001      -5.6530542      0.76101512      -4.8920393      0.50598496      2.38883786E-07
   1.7700001      -5.6580467      0.75220990      -4.9058371      0.50734341      4.32133675E-07
   1.7710000      -5.6633482      0.75459391      -4.9087543      0.50147325      3.27825546E-07
   1.7720001      -5.6689587      0.75714260      -4.9118161      0.50306261      3.03925248E-07
   1.7730001      -5.6748915      0.75987327      -4.9150181      0.50476176      4.38002900E-07
   1.7740000      -5.6811547      0.76275039      -4.9184046      0.50658220      2.98023224E-08
   1.7750001      -5.6876731      0.76575881      -4.9219141      0.50850028      2.89328227E-07
   1.7760001      -5.6944232      0.76889098      -4.9255323      0.51050586      2.54631146E-07
   1.7770001      -5.7014112      0.77215475      -4.9292564      0.51259398      5.17050978E-07
   1.7780001      -5.7086511      0.77552080      -4.9331303      0.51476985      4.46040332E-07
   1.7790000      -5.7160692      0.77897370      -4.9370956      0.51701385      6.66400197E-08
   1.7800001      -5.7236295      0.75346309      -4.9701662      0.51931578      4.92415154E-07
   1.7810001      -5.7312045      0.75700074      -4.9742036      0.50230873      4.99577936E-07
   1.7820001      -5.7389002      0.76060164      -4.9782987      0.50466716      3.91988351E-07
   1.7830001      -5.7467041      0.76425189      -4.9824524      0.50706774      1.46000971E-07
   1.7840000      -5.7545776      0.76793832      -4.9866395      0.50950128      1.36571401E-07
   1.7850001      -5.7624993      0.77165329      -4.9908462      0.51195890      2.45756240E-07
   1.7860001      -5.7704620      0.77538282      -4.9950790      0.51443553      4.21468485E-07
   1.7870001      -5.7784581      0.77912384      -4.9993343      0.51692188      2.23020166E-07
   1.7880001      -5.7864552      0.78286648      -5.0035887      0.51941592      2.32763583E-07
   1.7890000      -5.7944398      0.78659463      -5.0078449      0.52191097      2.79570571E-07
   1.7900001      -5.8024054      0.75363362      -5.0487719      0.52439642      2.68220901E-07
   1.7910001      -5.8102074      0.75726038      -5.0529470      0.50242239      2.06476543E-07
   1.7920001      -5.8179655      0.76086193      -5.0571036      0.50484025      3.78149082E-07
   1.7930001      -5.8256593      0.76443100      -5.0612283      0.50724131      3.78149082E-07
   1.7940000      -5.8332715      0.76796031      -5.0653114      0.50962067      4.00949233E-07
   1.7950001      -5.8407917      0.77144361      -5.0693483      0.51197356      2.42115220E-07
   1.7960001      -5.8482285      0.77489936      -5.0733290      0.51429576      4.59767847E-07
   1.7970001      -5.8556457      0.77831030      -5.0773354      0.51659960      2.25002594E-07
   1.7980001      -5.8629456      0.78165787      -5.0812879      0.51887351      1.99920052E-07
   1.7990001      -5.8701134      0.78495461      -5.0851588      0.52110523      3.16803039E-07
   1.8000001      -5.8771825      0.75315619      -5.1240263      0.52330309      5.70151997E-07
   1.8010001      -5.8839769      0.75624788      -5.1277289      0.50210410      3.83976072E-07
   1.8020000      -5.8906298      0.75927132      -5.1313586      0.50416523      3.55135654E-07
   1.8030001      -5.8971977      0.76225865      -5.1349392      0.50618088      1.49011612E-07
   1.8040001      -5.9036646      0.76517528      -5.1384892      0.50817245      1.03238271E-07
   1.8050001      -5.9099793      0.76801181      -5.1419678      0.51011688      1.90827976E-07
   1.8060001      -5.9161191      0.77076536      -5.1453538      0.51200789      2.79570571E-07
   1.8070000      -5.9220810      0.77343565      -5.1486454      0.51384360      1.90827976E-07
   1.8080001      -5.9278674      0.77601832      -5.1518493      0.51562375      1.07453801E-07
   1.8090001      -5.9334884      0.77851725      -5.1549711      0.51734555      4.22520856E-07
   1.8100001      -5.9390683      0.75241071      -5.1866574      0.51901150      1.54857403E-07
   1.8110001      -5.9443760      0.75473887      -5.1896372      0.50160712      3.19594307E-07
   1.8120000      -5.9495182      0.75698632      -5.1925321      0.50315922      1.83713851E-07
   1.8130001      -5.9544797      0.75914568      -5.1953340      0.50465757      3.81655951E-07
   1.8140001      -5.9592557      0.76121801      -5.1980376      0.50609714      5.99760142E-07
   1.8150001      -5.9638519      0.76320213      -5.2006497      0.50747865      7.30004857E-08
   1.8160001      -5.9682741      0.76509941      -5.2031746      0.50880140      1.60490416E-07
   1.8170000      -5.9725084      0.76690775      -5.2056007      0.51006627      2.68220901E-07
   1.8180001      -5.9765511      0.76862133      -5.2079296      0.51127183      2.99509622E-07
   1.8190001      -5.9803934      0.77024543      -5.2101479      0.51241422      3.63783698E-07
   1.8200001      -5.9840512      0.75150782      -5.2325435      0.51349694      3.20980831E-07
   1.8210001      -5.9874625      0.75292373      -5.2345390      0.50100523      2.92001943E-07
   1.8220001      -5.9906745      0.75424767      -5.2364268      0.50194913      3.20980831E-07
   1.8230001      -5.9936876      0.75547838      -5.2382092      0.50283176      1.69244657E-07
   1.8240001      -5.9964976      0.75661486      -5.2398829      0.50365227      2.56369276E-07
   1.8250000      -5.9991097      0.75766033      -5.2414494      0.50440991      2.63628465E-07
   1.8260001      -6.0015650      0.75864685      -5.2429180      0.50510687      3.73719217E-07
   1.8270001      -6.0038953      0.75954014      -5.2443552      0.50576454      8.94069672E-08
   1.8280001      -6.0060315      0.76034796      -5.2456837      0.50636011      2.21521688E-07
   1.8290001      -6.0079904      0.76106322      -5.2469273      0.50689864      1.08482091E-07
   1.8300000      -6.0097814      0.75063151      -5.2591500      0.50737548      3.73719217E-07
   1.8310001      -6.0113907      0.75117177      -5.2602191      0.50042099      1.95994176E-07
   1.8320001      -6.0128012      0.75162202      -5.2611790      0.50078118      2.61514316E-07
   1.8330001      -6.0140319      0.75198603      -5.2620459      0.50108135      4.57103909E-07
   1.8340001      -6.0150723      0.75226051      -5.2628117      0.50132400      8.42936956E-08
